Sample_ID,Read_QC,Assembly_QC,Mapping_QC,Taxonomy_QC,Overall_QC,Bases,Contigs#,Assembly_Length,Seq_Depth,Ref_Cov_%,Het-SNP#,S.Pneumo_%,Top_Non-Strep_Genus,Top_Non-Strep_Genus_%,GPSC,Serotype,ST,aroE,gdh,gki,recP,spi,xpt,ddl,pbp1a,pbp2b,pbp2x,AMO_MIC,AMO_Res,CFT_MIC,CFT_Res(Meningital),CFT_Res(Non-meningital),TAX_MIC,TAX_Res(Meningital),TAX_Res(Non-meningital),CFX_MIC,CFX_Res,MER_MIC,MER_Res,PEN_MIC,PEN_Res(Meningital),PEN_Res(Non-meningital),CHL_MIC,CHL_Res,CHL_Determinant,CLI_MIC,CLI_Res,CLI_Determinant,COT_MIC,COT_Res,COT_Determinant,DOX_MIC,DOX_Res,DOX_Determinant,ERY_MIC,ERY_Res,ERY_Determinant,ERY_CLI_Res,ERY_CLI_Determinant,FQ_Res,FQ_Determinant,KAN_Res,KAN_Determinant,LFX_MIC,LFX_Res,LFX_Determinant,RIF_MIC,RIF_Res,RIF_Determinant,SMX_Res,SMX_Determinant,TET_MIC,TET_Res,TET_Determinant,TMP_Res,TMP_Determinant,VAN_MIC,VAN_Res,VAN_Determinant,PILI1,PILI1_Determinant,PILI2,PILI2_Determinant
24861_1#2,PASS,PASS,PASS,PASS,PASS,484947816,42,2048666,236.71,91.99,60,92.79,Lactobacillus,0,5,19A,172,7,13,8,6,25,6,8,17,1,8,0.5,S,<= 0.5,S,S,1,I,S,> 2,R,0.25,S,1,R,S,<= 4,S,_,<= 0.25,S,_,01-Feb,I,folP_AE007317 MULTIPLE at 178-180,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,R,folP_AE007317 MULTIPLE at 178-180,<= 1,S,_,S,_,<= 1,S,_,NEG,_,NEG,_
24861_1#20,PASS,PASS,PASS,PASS,PASS,461765772,20,1980866,233.11,91.15,57,94.05,Bacillus,0,12,3,180,7,15,2,10,6,1,22,2,3,2,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,<= 0.03,S,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,<= 1,S,_,S,_,<= 1,S,_,NEG,_,NEG,_
24861_1#200,PASS,PASS,PASS,PASS,PASS,428682356,59,2084223,205.67,91.58,74,94.05,Enterococcus,0.02,31,1,306,12,8,13,5,16,4,20,23,6,5,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,<= 0.03,S,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,<= 1,S,_,S,_,<= 1,S,_,NEG,_,POS,pitB_GU256423
24861_1#201,PASS,PASS,PASS,PASS,PASS,458860386,51,2120447,216.39,91.49,61,89.3,Staphylococcus,0,18,14,9,1,5,4,5,5,1,8,2,0,64,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,<= 0.03,S,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,<= 0.25,S,_,>= 1,R,msrD_3_AF227520,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,<= 1,S,_,S,_,<= 1,S,_,NEG,_,NEG,_
24861_1#202,PASS,PASS,PASS,PASS,PASS,422253168,22,2061819,204.79,90.54,59,93.48,Staphylococcus,0,2,1,615,10,31,4,1,6,4,94,0,4,0,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,<= 0.03,S,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,<= 1,S,_,S,_,<= 1,S,_,NEG,_,POS,pitB_GU256423
24861_1#203,PASS,PASS,PASS,PASS,PASS,454111190,50,2084684,217.83,92.39,71,94.13,Staphylococcus,0,31,1,306,12,8,13,5,16,4,20,23,6,5,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,<= 0.03,S,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,<= 1,S,_,S,_,<= 1,S,_,NEG,_,POS,pitB_GU256423
24861_1#204,PASS,PASS,PASS,PASS,PASS,539463148,25,2015649,267.63,91.19,43,92.21,Enterococcus,0.04,12,3,180,7,15,2,10,6,1,22,2,0,2,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,<= 0.03,S,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,>= 1,R,tetM_12_FR671418,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,>= 4,R,tetM_12_FR671418,S,_,<= 1,S,_,NEG,_,NEG,_
24861_1#205,PASS,PASS,PASS,PASS,PASS,519805090,22,1988584,261.39,90.79,46,92.28,Lactobacillus,0,61,22F,698,10,16,71,1,6,17,6,0,2,0,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,<= 0.03,S,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,<= 1,S,_,S,_,<= 1,S,_,NEG,_,NEG,_
24861_1#206,PASS,PASS,PASS,PASS,PASS,497120050,53,2084069,238.53,91.7,67,94.12,Enterococcus,0,31,1,306,12,8,13,5,16,4,20,23,6,5,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,<= 0.03,S,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,<= 1,S,_,S,_,<= 1,S,_,NEG,_,POS,pitB_GU256423
24861_1#207,PASS,PASS,PASS,PASS,PASS,465867584,54,2141283,217.56,91.45,57,90.17,Enterococcus,0,18,14,9,1,5,4,5,5,1,8,2,0,64,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,<= 0.03,S,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,<= 0.25,S,_,>= 1,R,mefA_10_AF376746; msrD_3_AF227520,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,<= 1,S,_,S,_,<= 1,S,_,NEG,_,NEG,_
24861_1#208,PASS,PASS,PASS,PASS,PASS,493253440,52,2081859,236.92,91.36,75,93.97,Staphylococcus,0,31,1,306,12,8,13,5,16,4,20,23,6,5,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,<= 0.03,S,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,<= 1,S,_,S,_,<= 1,S,_,NEG,_,POS,pitB_GU256423
24861_1#21,PASS,PASS,PASS,PASS,PASS,488746220,36,2110350,231.59,93.46,54,93.19,Bacillus,0,44,19F,179,7,14,40,12,1,1,14,23,0,139,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,<= 0.03,S,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,<= 1,S,_,S,_,<= 1,S,_,POS,rrgA_EF560637,NEG,_
24861_1#210,PASS,PASS,PASS,PASS,PASS,461922892,33,2047345,225.62,90.53,45,92.84,Staphylococcus,0,1,19A,320,4,16,19,15,6,20,1,13,11,16,8,R,2,R,I,2,R,I,> 2,R,1,R,4,R,I,<= 4,S,_,>= 1,R,ermB_16_X82819; ermBups_HG799494,>= 4,R,folA_9_11511_8_37 Variant I100L; folP_AE007317 INS at 199,>= 1,R,tetM_2_X90939,>= 1,R,ermB_16_X82819; ermBups_HG799494; mefA_10_AF376746; msrD_2_AF274302,R,ermB_16_X82819; ermBups_HG799494,S,_,S,_,<= 2,S,_,<= 1,S,_,R,folP_AE007317 INS at 199,>= 4,R,tetM_2_X90939,R,folA_9_11511_8_37 Variant I100L,<= 1,S,_,POS,rrgA_EF560637,POS,pitB_GU256423
24861_1#211,PASS,PASS,PASS,PASS,PASS,456085838,31,2013870,226.47,90.34,48,93.72,Staphylococcus,0.01,70,4,7026,24,5,1,1,15,12,43,2,44,2,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,<= 0.03,S,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,<= 1,S,_,S,_,<= 1,S,_,POS,rrgA_EF560637,NEG,_
24861_1#212,PASS,PASS,PASS,PASS,PASS,455796490,43,2123095,214.68,91.66,51,87.93,Enterococcus,0.01,825,33B,1135,10,25,78,4,15,20,28,0,4,3,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,<= 0.03,S,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,<= 1,S,_,S,_,<= 1,S,_,NEG,_,NEG,_
24861_1#213,PASS,PASS,PASS,PASS,PASS,446908396,30,1985475,225.08,91.28,45,92.97,Staphylococcus,0,32,12F,218,10,20,14,1,6,1,29,0,0,0,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,<= 0.03,S,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,<= 1,S,_,S,_,<= 1,S,_,NEG,_,NEG,_
24861_1#214,PASS,PASS,PASS,PASS,PASS,456858910,16,2015834,226.63,90.67,58,93.75,Staphylococcus,0,12,3,180,7,15,2,10,6,1,22,2,3,2,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,<= 0.03,S,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,<= 1,S,_,S,_,<= 1,S,_,NEG,_,NEG,_
24861_1#215,PASS,PASS,PASS,PASS,PASS,506417920,23,2061451,245.66,92.37,65,93.12,Lactobacillus,0,2,1,615,10,31,4,1,6,4,94,0,4,0,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,<= 0.03,S,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,<= 1,S,_,S,_,<= 1,S,_,NEG,_,POS,pitB_GU256423
24861_1#217,PASS,PASS,PASS,PASS,PASS,414110082,39,2036839,203.31,91.39,52,93.52,Enterococcus,0,113,23F,775,1,5,5,5,6,1,5,0,NEW,0,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,<= 0.03,S,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,<= 1,S,_,S,_,<= 1,S,_,NEG,_,NEG,_
24861_1#218,PASS,PASS,PASS,PASS,PASS,435986282,39,2050300,212.64,91.65,67,93.59,Staphylococcus,0.03,8,5,289,16,12,9,1,41,33,33,23,0,32,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,0.06,S,S,<= 4,S,_,<= 0.25,S,_,01-Feb,I,folP_AE007317 INS at 175,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,R,folP_AE007317 INS at 175,<= 1,S,_,S,_,<= 1,S,_,NEG,_,NEG,_
24861_1#219,PASS,PASS,PASS,PASS,PASS,431673966,36,2008602,214.91,90.39,55,92.57,Staphylococcus,0.02,51,3,458,2,32,9,47,6,21,17,0,26,2,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,<= 0.03,S,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,<= 1,S,_,S,_,<= 1,S,_,NEG,_,NEG,_
24861_1#22,PASS,PASS,PASS,PASS,PASS,417576934,29,2061752,202.53,92.48,55,89.48,Bacillus,0,50,18C,15184,7,2,698,1,9,1,21,0,4,0,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,<= 0.03,S,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,<= 1,S,_,S,_,<= 1,S,_,NEG,_,NEG,_
24861_1#220,PASS,PASS,PASS,PASS,PASS,497113772,21,2017955,246.34,91.14,46,92.29,Enterococcus,0,12,3,180,7,15,2,10,6,1,22,2,0,2,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,<= 0.03,S,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,>= 1,R,tetM_5_U58985,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,>= 4,R,tetM_5_U58985,S,_,<= 1,S,_,NEG,_,NEG,_
24861_1#221,PASS,PASS,PASS,PASS,PASS,467770624,77,2245525,208.31,92.22,68,86.51,Thalassotalea,0,38,38,393,10,43,41,18,13,49,6,2,4,0,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,<= 0.03,S,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,>= 1,R,tetM_12_FR671418,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,>= 4,R,tetM_12_FR671418,S,_,<= 1,S,_,NEG,_,NEG,_
24861_1#222,PASS,PASS,PASS,PASS,PASS,444668580,41,2212391,200.99,93.23,49,88.4,Negativicoccus,0.15,657,13,14585,5,38,234,5,9,8,163,23,0,2,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,<= 0.03,S,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,>= 1,R,tetM_8_X04388,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,>= 4,R,tetM_8_X04388,S,_,<= 1,S,_,NEG,_,NEG,_
24861_1#223,PASS,PASS,PASS,PASS,PASS,430812316,20,2025967,212.64,90.15,45,92.37,Cellulosimicrobium,0,12,3,180,7,15,2,10,6,1,22,2,0,2,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,<= 0.03,S,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,>= 1,R,tetM_12_FR671418,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,>= 4,R,tetM_12_FR671418,S,_,<= 1,S,_,NEG,_,NEG,_
24861_1#224,PASS,PASS,PASS,PASS,PASS,434419154,58,2081763,208.67,91.78,71,94.19,Staphylococcus,0,31,1,306,12,8,13,5,16,4,20,23,6,5,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,<= 0.03,S,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,<= 1,S,_,S,_,<= 1,S,_,NEG,_,POS,pitB_GU256423
24861_1#225,PASS,PASS,PASS,PASS,PASS,502701790,22,2085318,241.06,91.06,64,91.71,Enterococcus,0,5,19A,1131,7,13,4,6,25,6,8,79,1,219,0.12,S,<= 0.5,S,S,0.12,S,S,<= 0.5,S,<= 0.06,S,0.25,R,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,<= 1,S,_,S,_,<= 1,S,_,NEG,_,NEG,_
24861_1#226,PASS,PASS,PASS,PASS,PASS,441171538,40,2107238,209.36,92.67,66,92.93,Staphylococcus,0,26,12F,989,12,5,89,8,6,112,14,12,4,3,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,<= 0.03,S,S,>= 8,R,catpC194_1_NC_002013,<= 0.25,S,_,01-Feb,I,folP_AE007317 MULTIPLE at 178-180,>= 1,R,tetM_12_FR671418,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,R,folP_AE007317 MULTIPLE at 178-180,>= 4,R,tetM_12_FR671418,S,_,<= 1,S,_,NEG,_,NEG,_
24861_1#227,PASS,PASS,PASS,PASS,PASS,452708632,47,1987222,227.8,89.99,46,91.82,Bacillus,0,15,07F,191,8,9,2,1,6,1,17,2,0,2,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,<= 0.03,S,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,<= 1,S,_,S,_,<= 1,S,_,NEG,_,POS,pitB_GU256423
24861_1#228,PASS,PASS,PASS,PASS,PASS,431937926,37,2070324,208.63,91.28,64,93.72,Enterococcus,0,8,5,289,16,12,9,1,41,33,33,23,0,32,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,0.06,S,S,<= 4,S,_,<= 0.25,S,_,01-Feb,I,folP_AE007317 INS at 175,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,R,folP_AE007317 INS at 175,<= 1,S,_,S,_,<= 1,S,_,NEG,_,NEG,_
24861_1#229,PASS,PASS,PASS,PASS,PASS,478271472,28,2048711,233.44,91.6,58,92.75,Enterococcus,0,269,11A,4063,1,12,4,1,6,26,7,116,133,217,0.12,S,<= 0.5,S,S,0.12,S,S,<= 0.5,S,0.12,S,0.25,R,S,<= 4,S,_,<= 0.25,S,_,>= 4,R,folA_6_28042_2_176 Variant I100L; folP_AE007317 INS at 199,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,R,folP_AE007317 INS at 199,<= 1,S,_,R,folA_6_28042_2_176 Variant I100L,<= 1,S,_,POS,rrgA_EF560637,NEG,_
24861_1#23,PASS,PASS,PASS,PASS,PASS,456373898,33,2047033,222.94,91.73,40,93.05,Staphylococcus,0,1,19A,320,4,16,19,15,6,20,1,13,11,16,8,R,2,R,I,2,R,I,> 2,R,1,R,4,R,I,<= 4,S,_,>= 1,R,ermB_16_X82819; ermBups_HG799494,>= 4,R,folA_9_11511_8_37 Variant I100L; folP_AE007317 INS at 199,>= 1,R,tetM_2_X90939,>= 1,R,ermB_16_X82819; ermBups_HG799494; mefA_10_AF376746; msrD_2_AF274302,R,ermB_16_X82819; ermBups_HG799494,S,_,S,_,<= 2,S,_,<= 1,S,_,R,folP_AE007317 INS at 199,>= 4,R,tetM_2_X90939,R,folA_9_11511_8_37 Variant I100L,<= 1,S,_,POS,rrgA_EF560637,POS,pitB_GU256423
24861_1#230,PASS,PASS,PASS,PASS,PASS,445311052,35,2041280,218.15,91.92,39,92.52,Staphylococcus,0,1,19F,236,15,16,19,15,6,20,26,13,16,47,2,S,1,I,S,1,I,S,> 2,R,0.5,I,2,R,S,<= 4,S,_,>= 1,R,ermB_16_X82819; ermBups_HG799494,>= 4,R,folA_9_11511_8_37 Variant I100L; folP_AE007317 INS at 184,>= 1,R,tetM_2_X90939,>= 1,R,ermB_16_X82819; ermBups_HG799494; mefA_10_AF376746; msrD_2_AF274302,R,ermB_16_X82819; ermBups_HG799494,S,_,S,_,<= 2,S,_,<= 1,S,_,R,folP_AE007317 INS at 184,>= 4,R,tetM_2_X90939,R,folA_9_11511_8_37 Variant I100L,<= 1,S,_,POS,rrgA_EF560637,POS,pitB_GU256423
24861_1#231,PASS,PASS,PASS,PASS,PASS,502578282,22,2013016,249.66,90.38,57,93.69,Enterococcus,0,12,3,180,7,15,2,10,6,1,22,2,3,2,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,<= 0.03,S,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,<= 1,S,_,S,_,<= 1,S,_,NEG,_,NEG,_
24861_1#232,PASS,PASS,PASS,PASS,PASS,397699858,23,2086477,190.6,93.77,51,91.18,Leuconostoc,0,10,serogroup 24,230,12,19,2,17,6,22,14,17,15,22,0.12,S,<= 0.5,S,S,0.12,S,S,<= 0.5,S,0.12,S,0.5,R,S,<= 4,S,_,>= 1,R,ermB_16_X82819; ermBups_HG799494,01-Feb,I,folP_AE007317 TRUNC at 181,>= 1,R,tetM_MH283017,>= 1,R,ermB_16_X82819; ermBups_HG799494,R,ermB_16_X82819; ermBups_HG799494,S,_,S,_,<= 2,S,_,<= 1,S,_,R,folP_AE007317 TRUNC at 181,>= 4,R,tetM_MH283017,S,_,<= 1,S,_,NEG,_,NEG,_
24861_1#233,PASS,PASS,PASS,PASS,PASS,414996024,20,2088963,198.66,93.14,46,91.03,Cupriavidus,0.01,10,serogroup 24,230,12,19,2,17,6,22,14,17,15,22,0.12,S,<= 0.5,S,S,0.12,S,S,<= 0.5,S,0.12,S,0.5,R,S,<= 4,S,_,>= 1,R,ermB_16_X82819; ermBups_HG799494,01-Feb,I,folP_AE007317 TRUNC at 181,>= 1,R,tetM_MH283017,>= 1,R,ermB_16_X82819; ermBups_HG799494,R,ermB_16_X82819; ermBups_HG799494,S,_,S,_,<= 2,S,_,<= 1,S,_,R,folP_AE007317 TRUNC at 181,>= 4,R,tetM_MH283017,S,_,<= 1,S,_,NEG,_,NEG,_
24861_1#234,PASS,PASS,PASS,PASS,PASS,388341826,53,2082971,186.43,91.77,68,94.08,Enterococcus,0,31,1,306,12,8,13,5,16,4,20,23,6,5,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,<= 0.03,S,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,<= 1,S,_,S,_,<= 1,S,_,NEG,_,POS,pitB_GU256423
24861_1#235,PASS,PASS,PASS,PASS,PASS,445785940,25,2041056,218.4,91.04,44,88.37,Staphylococcus,0,59,35B,14528,1,12,4,44,14,277,97,4,7,7,4,I,1,I,S,1,I,S,> 2,R,0.5,I,2,R,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,<= 1,S,_,S,_,<= 1,S,_,POS,rrgA_EF560637,NEG,_
24861_1#236,PASS,PASS,PASS,PASS,PASS,458599302,22,1971411,232.62,90.74,45,90.79,Bacillus,0,3,33F,2223,8,5,29,66,42,3,5,150,53,77,0.12,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,0.12,R,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,<= 1,S,_,S,_,<= 1,S,_,NEG,_,NEG,_
24861_1#237,PASS,PASS,PASS,PASS,PASS,414945740,53,2181323,190.22,92.7,56,87.51,Lactococcus,0.01,47,6E(6B),315,20,28,1,1,15,14,14,2,53,77,0.12,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,0.12,R,S,<= 4,S,_,>= 1,R,ermB_16_X82819; ermBups_HG799494,01-Feb,I,folP_AE007317 MULTIPLE at 178-180,>= 1,R,tetM_12_FR671418,>= 1,R,ermB_16_X82819; ermBups_HG799494,R,ermB_16_X82819; ermBups_HG799494,S,_,S,_,<= 2,S,_,<= 1,S,_,R,folP_AE007317 MULTIPLE at 178-180,>= 4,R,tetM_12_FR671418,S,_,<= 1,S,_,NEG,_,NEG,_
24861_1#238,PASS,PASS,PASS,PASS,PASS,444501978,32,2110678,210.59,91.32,58,89.15,Lactobacillus,0,904;9,14,782,2,5,36,12,17,21,5,24,53,77,0.25,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,0.25,R,S,<= 4,S,_,>= 1,R,ermB_16_X82819; ermBups_HG799494,>= 4,R,folA_7_28790_1_77 Variant I100L; folP_AE007317 INS at 175,>= 1,R,tetM_12_FR671418,>= 1,R,ermB_16_X82819; ermBups_HG799494; mefA_10_AF376746; msrD_2_AF274302,R,ermB_16_X82819; ermBups_HG799494,S,_,S,_,<= 2,S,_,<= 1,S,_,R,folP_AE007317 INS at 175,>= 4,R,tetM_12_FR671418,R,folA_7_28790_1_77 Variant I100L,<= 1,S,_,NEG,_,NEG,_
24861_1#239,PASS,PASS,PASS,PASS,PASS,453373970,26,2054727,220.64,91.19,66,90.5,Methanosarcina,0.03,3,33F,717,5,35,29,1,45,39,18,2,72,6,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,<= 0.03,S,S,<= 4,S,_,>= 1,R,ermB_16_X82819; ermBups_HG799494,<= 0.5,S,_,>= 1,R,tetM_4_X75073,>= 1,R,ermB_16_X82819; ermBups_HG799494,R,ermB_16_X82819; ermBups_HG799494,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,>= 4,R,tetM_4_X75073,S,_,<= 1,S,_,NEG,_,NEG,_
24861_1#24,PASS,PASS,PASS,PASS,PASS,436726424,31,2072739,210.7,92.81,73,93.71,Bacillus,0,8,5,289,16,12,9,1,41,33,33,23,0,32,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,0.06,S,S,<= 4,S,_,<= 0.25,S,_,01-Feb,I,folP_AE007317 INS at 175,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,R,folP_AE007317 INS at 175,<= 1,S,_,S,_,<= 1,S,_,NEG,_,NEG,_
